데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,연봉,1차FA여부,2차FA여부,5년평균평균자책점,5년평균경기,5년평균승리,5년평균패배,5년평균세이브,5년평균홀드,5년평균승률,5년평균이닝,5년평균피안타,5년평균홈런,5년평균볼넷,5년평균사구,5년평균삼진,5년평균실점,5년평균자책점,5년평균이닝당_출루허용률,5년평균완투,5년평균완봉,5년평균퀄리티스타트,5년평균블론세이브,5년평균타자수,5년평균투구수,5년평균피안타율,5년평균2루타,5년평균3루타,5년평균희생번트,5년평균희생플라이,5년평균고의4구,5년평균폭투,5년평균보크,5년평균선발,5년평균선발승,5년평균구원승,5년평균종료,5년평균세이브기회,5년평균터프세이브,5년평균병살타,5년평균땅볼,5년평균뜬공,5년평균인플레이타구타율,5년평균투구수/경기,5년평균투구수/이닝,5년평균9이닝당 삼진,5년평균9이닝당 볼넷,5년평균피출루율,5년평균피장타율,5년평균피OPS,5년평균경기(수비),5년평균선발경기(수비),5년평균수비이닝(수비),5년평균실책(수비),5년평균견제사(수비),5년평균자살(수비),5년평균보살(수비),5년평균병살(수비),5년평균수비율(수비),5년평균WAR,5년평균뉴스개수(연도별정규화),5년평균수상횟수,5년평균포지션 엔트로피,5년평균연봉
2019,2020,4.89,27,6,10,0,0,0.375,140.0,162,19,56,5,78,84,76,1.56,0,0,11,0,626,2372,0.289,32,1,3,1,2,6,0,26,6,0,1,0,0,11,138,184,0.308,87.9,16.9,5.01,3.6,0.358,0.451,0.809,27,26,140.0,1,4,12,17,1,0.967,1.52,0,0.172363636,0.344163773,0,252.0,0.0,2000,4,6,21,0,0,0,0,0,0,0,1,0,0,0,14437.893870239484,0,0,4.855,26.5,5.0,9.0,0.0,1.0,0.354,126.0,140.5,15.5,47.5,5.0,73.0,74.5,68.0,1.485,0.0,0.0,9.5,0.5,559.5,2136.0,0.278,29.0,2.0,1.5,2.0,1.0,6.0,1.0,23.0,5.0,0.0,2.0,0.5,0.0,10.0,123.5,168.5,0.299,80.5,16.95,5.234999999999999,3.365,0.3445,0.435,0.7795000000000001,26.5,23.0,126.0,0.5,2.5,9.5,15.5,0.5,0.9835,1.1865,0.1720818865,0.0,0.0,8000.0
2011,2020,3.3,58,8,3,2,11,0.727,60.0,58,4,17,3,33,23,22,1.25,0,0,0,2,245,889,0.265,9,1,1,5,0,1,0,1,0,8,8,13,0,10,73,60,0.289,15.3,14.8,4.95,2.55,0.32,0.37,0.69,58,1,60.0,1,1,3,8,1,0.917,1.656,0,0.0341818182,0.113754797,0,148.66666666666666,0.0,1992,8,23,29,0,0,0,0,0,0,0,0,1,0,0,9929.39237012492,0,0,2.956666666666667,40.0,3.333333333333333,1.3333333333333333,0.6666666666666666,5.666666666666667,0.7423333333333333,44.44444444444444,40.0,3.0,13.666666666666666,1.6666666666666667,26.0,15.333333333333334,14.666666666666666,1.21,0.0,0.0,0.0,1.3333333333333333,178.66666666666666,639.6666666666666,0.2496666666666666,5.666666666666667,0.6666666666666666,1.0,2.6666666666666665,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,3.333333333333333,7.333333333333333,7.333333333333333,0.0,6.666666666666667,58.0,38.333333333333336,0.2763333333333333,16.266666666666666,14.366666666666667,5.329999999999999,2.853333333333333,0.312,0.351,0.6629999999999999,40.0,1.3333333333333333,44.44444444444444,0.3333333333333333,0.6666666666666666,2.0,6.0,0.3333333333333333,0.9723333333333332,1.2873333333333334,0.0249746047666666,0.0,0.0,3008.1545064377683
2017,2020,4.87,51,1,3,0,15,0.25,44.333333333333336,34,2,31,3,45,24,24,1.47,0,0,0,6,199,781,0.218,5,0,5,4,4,5,0,0,0,1,2,23,0,4,42,39,0.283,15.3,17.6,9.14,6.29,0.351,0.288,0.639,51,0,44.333333333333336,1,0,3,5,0,0.889,0.837,0,0.0487272727,0.136064525,0,146.0,0.0,1998,3,13,23,0,0,0,0,0,0,0,1,0,0,0,8830.063172535873,0,0,6.7175,32.75,1.0,3.25,0.5,6.25,0.13075,36.5,34.25,2.0,25.0,2.25,33.75,22.25,21.0,1.77,0.0,0.0,0.0,1.75,167.5,671.25,0.26525,6.0,0.75,2.5,3.0,1.75,2.75,0.25,1.5,0.0,1.0,7.25,9.0,0.0,3.25,36.25,33.5,0.32625,28.0,19.275,8.157499999999999,6.6925,0.3835,0.3675,0.7510000000000001,32.75,1.5,36.5,0.25,0.0,2.5,4.75,0.25,0.97225,0.38925,0.034016131275,0.0,0.0,4748.547180281937
2013,2020,2.15,53,5,3,33,0,0.625,54.333333333333336,50,3,18,2,64,15,13,1.25,0,0,0,3,232,955,0.238,5,0,2,0,2,1,0,0,0,5,46,36,0,1,36,60,0.329,18.0,17.6,10.6,2.98,0.304,0.305,0.609,53,0,54.333333333333336,0,0,2,2,0,1.0,2.748,0,0.168,1.849725549,0,335.66666666666663,0.0,1994,9,4,27,0,0,0,0,0,0,0,0,1,0,0,25740.715418271,0,0,3.188,36.0,3.8,2.8,12.4,4.2,0.5332,46.86666666666667,43.4,2.4,15.2,2.0,50.2,17.4,15.6,1.248,0.0,0.0,0.2,2.4,196.0,788.4,0.2482,6.8,0.2,2.2,1.4,0.4,1.6,0.2,1.4,0.8,3.0,19.0,17.2,1.0,3.6,38.8,44.2,0.3328,27.04,16.8,9.772000000000002,2.83,0.313,0.3379999999999999,0.651,36.0,1.4,46.86666666666667,0.4,0.0,3.6,5.8,0.4,0.967,1.7472,0.2696595243999999,0.0,0.0,11414.140955959148
2011,2020,6.0,22,1,2,0,1,0.333,24.0,27,3,11,1,17,17,16,1.58,0,0,0,1,106,410,0.293,6,0,1,1,1,0,0,0,0,1,8,2,0,1,16,33,0.329,18.6,17.1,6.38,4.13,0.371,0.457,0.828,22,0,24.0,1,0,0,2,0,0.6670000000000001,0.046,0,0.008,0.0726706594,0,51.333333333333336,0.0,1992,12,18,29,0,0,0,1,0,0,0,0,0,0,0,3808.078978993258,0,0,4.2,9.0,0.5,0.5,0.0,0.25,0.33325,10.666666666666666,11.5,1.75,4.0,0.25,6.5,7.25,6.5,1.2425000000000002,0.0,0.0,0.0,0.5,46.0,180.0,0.2595,2.5,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.5,3.75,0.75,0.0,0.5,7.75,15.5,0.26775,22.125,16.35,5.035,1.9975,0.2977499999999999,0.439,0.7367499999999999,9.0,0.0,10.666666666666666,0.75,0.0,0.25,1.0,0.0,0.5835,0.03175,0.00819473761,0.0,0.0,2921.062823923321
2015,2020,54.0,2,0,0,0,0,0.0,1.0,6,0,3,0,1,6,6,9.0,0,0,0,0,12,48,0.75,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.857,24.0,48.0,9.0,27.0,0.818,1.125,1.943,2,0,1.0,0,0,0,0,0,0.0,-0.261,0,0.00654545455,0.0425097826,0,25.0,0.0,1996,6,3,25,0,0,0,0,0,0,0,0,1,0,0,2837.0517096213425,0,0,14.9825,4.5,0.0,0.0,0.0,0.0,0.0,4.416666666666666,7.0,0.0,2.5,0.5,3.75,4.0,3.75,3.42,0.0,0.0,0.0,0.0,23.25,89.5,0.35275,2.5,0.0,0.5,0.25,0.0,0.25,0.0,0.5,0.0,0.0,2.75,0.0,0.0,0.25,5.0,4.0,0.41125,20.225,26.0,5.515000000000001,10.7825,0.4327499999999999,0.4765,0.90925,4.5,0.5,4.416666666666666,0.0,0.0,0.5,0.25,0.0,0.25,-0.0139999999999999,0.00822182019,0.0,0.0,3144.836217420861
2017,2020,10.08,29,0,1,0,0,0.0,27.666666666666668,39,7,21,3,24,37,31,2.17,0,0,0,1,146,606,0.331,4,0,1,3,0,5,0,0,0,0,9,2,0,0,16,42,0.356,20.9,21.9,7.81,6.83,0.434,0.542,0.976,29,0,27.666666666666668,2,0,1,1,0,0.5,-0.979,0,0.0225454545,0.0628438576,0,45.333333333333336,0.0,1997,3,31,24,0,0,0,0,0,0,0,1,0,0,0,3227.892731174975,0,0,4.09,11.75,0.0,0.25,0.0,0.0,0.0,11.333333333333334,16.0,1.75,8.25,1.0,10.5,12.0,10.25,1.69,0.0,0.0,0.0,0.25,59.25,241.5,0.28525,2.0,0.25,0.25,0.75,0.0,1.5,0.0,0.0,0.0,0.0,4.25,0.75,0.0,0.25,7.25,16.0,0.401,17.799999999999997,19.525,10.9075,4.4,0.3565,0.36125,0.71775,11.75,0.0,11.333333333333334,0.75,0.0,0.25,0.5,0.0,0.25,-0.21725,0.0157109644025,0.0,0.0,2880.4082058460504
2013,2020,5.4,42,1,1,0,1,0.5,45.0,48,6,19,2,29,30,27,1.49,0,0,0,0,201,789,0.277,11,1,3,4,1,2,0,0,0,1,16,1,0,3,35,65,0.296,18.8,17.5,5.8,3.8,0.348,0.457,0.805,42,0,45.0,1,1,1,6,0,0.875,0.313,0,0.0116363636,0.0158545993,0,76.66666666666667,0.0,1989,10,2,32,0,0,0,0,0,0,0,0,1,0,0,6532.3837847336445,0,0,6.676666666666667,24.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,25.55555555555556,30.666666666666668,4.0,11.333333333333334,0.6666666666666666,19.0,19.33333333333333,17.666666666666668,1.83,0.0,0.0,0.0,0.3333333333333333,118.0,458.0,0.324,6.0,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,10.666666666666666,0.6666666666666666,0.0,1.6666666666666667,19.666666666666668,35.666666666666664,0.3636666666666666,18.866666666666664,18.03333333333333,6.546666666666667,3.93,0.3876666666666666,0.474,0.8616666666666667,24.0,0.0,25.55555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.333333333333333,0.0,0.625,0.0603333333333333,0.00528486643,0.0,0.0,2707.3390557939915
2015,2020,4.54,33,2,0,0,2,1.0,37.66666666666666,46,11,10,2,20,20,19,1.49,0,0,0,0,162,603,0.315,7,0,1,3,0,2,0,0,0,2,8,1,0,7,37,46,0.297,18.3,16.0,4.78,2.39,0.36,0.589,0.949,33,0,37.66666666666666,0,0,1,2,0,1.0,0.549,0,0.0116363636,0.0123208263,0,38.66666666666666,0.0,1991,9,12,30,0,0,0,0,0,0,0,0,1,0,0,5162.527408909492,0,0,2.27,17.0,1.0,0.0,0.0,1.0,0.5,19.33333333333333,23.5,5.5,5.0,1.0,11.0,10.0,9.5,1.245,0.0,0.0,0.0,0.0,83.0,308.0,0.2825,4.0,0.0,0.5,1.5,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.5,0.0,3.5,18.5,23.5,0.3984999999999999,15.65,14.5,11.39,1.195,0.305,0.5445,0.8494999999999999,17.0,0.0,19.33333333333333,0.0,0.0,0.5,1.0,0.0,0.5,0.2745,0.0061604131485,0.0,0.0,2700.0
2019,2020,7.24,15,1,2,0,0,0.333,32.333333333333336,41,3,31,2,19,27,26,2.23,0,0,0,0,167,622,0.313,7,3,2,1,0,1,0,4,1,0,3,0,0,4,25,47,0.345,41.5,19.2,5.29,8.63,0.448,0.481,0.929,15,4,32.333333333333336,0,0,0,5,0,1.0,0.097,0,0.661090909,0.930769212,0,38.66666666666667,0.0,2000,7,10,21,1,0,0,0,0,0,0,0,0,0,0,5867.184702019924,0,0,4.33,10.5,0.5,1.5,0.0,0.0,0.1665,19.333333333333336,22.0,1.5,16.0,1.0,11.5,14.5,13.5,1.43,0.0,0.0,0.0,0.0,95.5,356.0,0.2215,4.0,1.5,1.0,0.5,0.0,1.0,0.0,2.0,0.5,0.0,2.5,0.0,0.0,2.0,15.0,29.0,0.2515,28.25,16.7,5.484999999999999,5.025,0.3075,0.3275,0.635,10.5,2.0,19.333333333333336,0.0,0.0,0.0,2.5,0.0,0.5,0.15,0.465384606,0.0,0.0,3000.0
2009,2020,6.75,24,2,7,0,0,0.222,57.333333333333336,86,5,13,2,32,44,43,1.73,0,0,2,0,267,975,0.35,19,2,0,6,0,1,0,10,1,1,6,0,0,3,61,73,0.377,40.6,17.0,5.02,2.04,0.378,0.504,0.882,24,10,57.333333333333336,3,0,4,6,0,0.769,-0.186,0,0.139636364,0.530500117,0,526.3333333333333,0.0,1990,3,19,31,0,0,0,0,0,0,0,0,0,1,0,11472.123533664695,0,0,5.859999999999999,33.0,4.4,5.6,0.0,0.4,0.4374,83.66666666666666,105.0,10.4,30.6,3.0,59.8,55.8,52.4,1.636,0.2,0.0,2.2,0.4,380.8,1436.6,0.3107999999999999,19.0,1.6,1.4,4.6,0.2,2.8,0.2,10.6,2.6,1.8,6.4,0.8,0.0,7.6,93.2,87.8,0.3416,44.62,17.2,6.076,3.18,0.3654,0.473,0.8384,33.0,10.6,83.66666666666666,1.8,0.2,4.0,9.2,0.4,0.8822000000000001,0.5178,0.1016193716999999,0.0,0.0,7492.710158541432
2019,2020,5.18,31,7,6,0,0,0.538,107.66666666666669,130,16,31,5,60,71,62,1.5,0,0,6,0,480,1850,0.298,18,0,6,2,1,3,0,20,7,0,1,1,0,12,127,121,0.315,59.7,17.2,5.02,2.59,0.35,0.45,0.8,31,20,107.66666666666669,1,0,11,17,3,0.966,0.52,0,0.128727273,0.271095514,0,204.66666666666669,0.0,2000,11,5,21,0,0,0,0,0,0,1,0,0,0,0,7424.623363435888,0,0,5.324999999999999,32.0,5.5,8.5,0.0,0.0,0.4025,102.33333333333334,123.5,13.0,34.5,8.0,60.0,66.0,60.5,1.55,0.0,0.0,5.0,0.0,461.5,1810.5,0.3,21.5,0.5,5.5,1.5,0.5,2.0,0.5,18.0,5.5,0.0,1.5,1.0,0.0,12.0,127.5,102.5,0.325,56.7,17.75,5.295,3.06,0.3645,0.449,0.8135,32.0,18.0,102.33333333333334,0.5,0.0,10.5,16.0,2.0,0.983,0.5755,0.135547757,0.0,0.0,4600.0
2011,2020,5.1,28,3,7,0,1,0.3,77.66666666666667,95,9,26,6,37,49,44,1.56,0,0,1,0,350,1346,0.304,17,1,1,4,0,1,1,9,2,1,3,1,0,5,72,113,0.317,48.1,17.3,4.29,3.01,0.364,0.45,0.814,28,9,77.66666666666667,2,0,2,9,1,0.846,0.62,0,0.0247272727,0.482462172,0,461.3333333333333,0.0,1988,11,21,33,0,0,0,0,0,0,0,1,0,0,0,15381.943743249452,0,0,6.55,34.4,3.6,3.0,0.0,2.8,0.5837999999999999,57.93333333333334,72.4,8.4,21.0,5.6,31.4,43.2,40.0,1.654,0.0,0.0,0.6,0.2,264.2,1004.2,0.3134,15.8,1.6,1.0,3.0,0.2,1.6,0.4,4.6,1.2,2.4,5.0,2.6,0.0,5.0,59.2,73.6,0.327,41.38,17.46,4.826,3.43,0.3807999999999999,0.5106,0.8914,34.4,4.6,57.93333333333334,1.0,0.2,2.6,7.2,0.2,0.8958,-0.0424,0.0435961593,0.0,0.0,12504.86847308442
2009,2020,7.16,25,1,3,1,2,0.25,27.666666666666668,36,8,4,3,18,24,22,1.45,0,0,0,0,124,447,0.321,8,1,1,4,0,2,0,0,0,1,9,4,0,3,22,40,0.311,17.9,16.2,5.86,1.3,0.35,0.625,0.975,25,0,27.666666666666668,0,0,0,4,0,1.0,-0.338,0,0.00945454545,0.126318176,0,179.66666666666666,0.0,1986,9,16,35,0,0,1,0,0,0,0,0,0,0,0,5510.998324583073,0,0,4.9,16.2,0.4,1.2,0.2,0.6,0.1,21.666666666666668,26.2,3.2,8.8,2.0,14.4,15.0,14.2,1.7079999999999995,0.0,0.0,0.2,0.0,99.6,374.6,0.3006,7.4,0.4,0.6,1.8,0.4,1.4,0.2,1.4,0.2,0.2,7.2,1.0,0.0,1.8,14.8,32.8,0.3324,26.160000000000004,17.98,6.304,4.514,0.381,0.4934,0.8744,16.2,1.4,21.666666666666668,0.0,0.0,1.0,2.6,0.0,0.8,-0.0094,0.01497383357,0.0,0.0,4560.962679698279
2015,2020,6.6,30,0,0,0,1,0.0,30.0,37,5,12,1,29,23,22,1.63,0,0,0,0,139,560,0.303,4,1,0,4,0,1,0,0,0,0,13,0,0,1,30,30,0.348,18.7,18.7,8.7,3.6,0.36,0.475,0.835,30,0,30.0,0,0,1,2,0,1.0,0.035,0,0.008,0.0168980151,0,35.333333333333336,0.0,1996,3,16,25,0,0,0,0,0,0,0,1,0,0,0,3475.3690200294677,0,0,8.365,18.5,0.0,0.0,0.0,0.5,0.0,17.666666666666668,23.5,3.5,8.0,1.0,15.5,15.5,14.0,2.13,0.0,0.0,0.0,0.0,86.5,341.5,0.3239999999999999,3.0,1.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.5,19.5,19.0,0.3339999999999999,18.15,20.9,6.039999999999999,5.175,0.4004999999999999,0.5825,0.983,18.5,0.0,17.666666666666668,0.0,0.0,0.5,2.0,0.0,1.0,-0.0875,0.00844900753,0.0,0.0,3000.0
2011,2020,7.52,23,2,2,0,3,0.5,20.33333333333333,18,3,18,2,21,20,17,1.77,0,0,0,1,98,412,0.24,0,1,2,1,0,3,0,0,0,2,4,3,0,1,10,27,0.288,17.9,20.3,9.3,7.97,0.396,0.387,0.783,23,0,20.33333333333333,0,0,0,1,0,1.0,-0.542,0,0.0610909091,0.768092669,0,430.0,0.0,1993,2,1,28,0,0,0,0,0,0,0,1,0,0,0,17932.500029227514,0,0,5.152,52.8,3.8,4.0,6.2,8.0,0.499,54.79999999999999,45.6,7.0,27.6,4.4,65.8,30.0,27.4,1.436,0.0,0.0,0.0,2.0,240.4,997.8,0.231,7.8,0.2,3.2,1.2,2.6,2.6,0.2,0.0,0.0,3.8,16.8,17.4,0.4,1.4,33.8,60.0,0.2938,18.6,18.7,10.419999999999998,5.151999999999999,0.3414,0.379,0.7203999999999999,52.8,0.0,54.79999999999999,0.2,0.2,1.0,4.2,0.2,0.9714,1.1118,0.1037928441,0.0,0.0,17155.12119236646
2015,2020,0.0,1,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,18,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0,0,0,0,0,0.0,0.043,0,0.0167272727,0.0618919656,0,17.0,0.0,1996,8,20,25,0,0,0,0,0,0,0,0,1,0,0,2963.9984364167394,0,0,5.9925,3.5,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.0,0.25,3.25,0.0,1.75,3.5,2.5,1.285,0.0,0.0,0.0,0.0,17.5,65.5,0.1342499999999999,0.5,0.0,0.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.25,3.0,6.5,0.12575,18.775,18.1,1.63,6.925,0.25725,0.22225,0.4795,3.5,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,-0.013,0.0131070607975,0.0,0.0,2863.7127817038613
2009,2020,7.4,33,1,6,0,4,0.143,62.0,61,8,39,4,43,52,51,1.61,0,0,2,1,281,1108,0.26,13,0,0,3,0,10,0,8,1,0,1,6,0,6,67,67,0.283,33.6,17.9,6.24,5.66,0.37,0.417,0.787,33,8,62.0,2,0,1,3,1,0.667,-0.436,0,0.189818182,0.793365615,0,308.6666666666667,0.0,1990,5,19,31,0,0,0,0,1,0,0,0,0,0,0,14140.398742428753,0,0,5.188,40.2,3.2,3.4,1.4,8.8,0.3674,56.333333333333336,57.4,5.8,26.4,2.8,51.0,33.8,31.6,1.594,0.0,0.0,0.8,1.8,249.6,938.4,0.2696,10.4,0.4,1.6,1.6,1.4,7.2,0.0,4.0,0.8,2.4,3.8,13.6,0.0,5.6,64.2,46.2,0.3176,25.34,17.04,7.576,4.794,0.3614,0.4014,0.7627999999999999,40.2,4.0,56.333333333333336,1.0,0.0,2.6,5.8,0.6,0.9094,0.5978000000000001,0.1244026300799999,0.0,0.0,7549.12468124045
2015,2020,3.95,26,10,7,0,0,0.588,141.33333333333334,130,12,76,4,83,67,62,1.46,0,0,10,0,619,2364,0.244,30,1,3,3,0,11,1,26,10,0,0,0,0,14,163,160,0.268,90.9,16.7,5.29,4.84,0.341,0.371,0.712,26,26,141.33333333333334,2,0,2,14,1,0.889,2.346,0,0.208727273,0.360053969,0,309.0,0.0,1996,9,29,25,0,1,0,0,0,0,0,0,0,0,0,15260.95352341206,0,0,4.1075,19.5,5.0,4.25,0.0,0.0,0.272,77.25,77.75,5.5,39.0,2.25,49.25,39.5,37.0,1.5125,0.25,0.25,4.25,0.0,340.5,1306.0,0.2595,14.25,1.0,1.75,3.0,0.0,8.0,0.25,12.0,5.0,0.0,3.5,0.0,0.0,9.5,85.25,85.25,0.29275,54.65,16.875,5.48,4.3475,0.33925,0.37875,0.718,19.5,12.0,77.25,0.75,0.25,3.5,9.5,0.5,0.964,1.14425,0.09001349225,0.0,0.0,5681.389744358864
2019,2020,5.37,22,0,4,0,1,0.0,52.0,58,8,31,2,39,35,31,1.71,0,0,0,0,238,1001,0.293,11,1,4,3,0,3,0,7,0,0,6,0,0,5,42,62,0.325,45.5,19.3,6.75,5.37,0.389,0.48,0.869,22,7,52.0,2,0,1,4,1,0.714,0.224,0,0.0421818182,0.232462448,0,131.33333333333331,0.0,2000,1,3,21,1,0,0,0,0,0,0,0,0,0,0,4316.256032296647,0,0,5.465,20.5,1.5,5.0,0.0,0.5,0.1665,65.66666666666666,61.0,9.5,48.0,5.5,44.0,45.0,40.0,1.67,0.0,0.0,1.5,0.0,303.0,1276.0,0.2585,13.0,1.5,3.0,4.5,0.0,4.0,0.0,11.5,1.5,0.0,3.0,0.0,0.0,5.0,47.0,94.5,0.2765,63.55,19.450000000000003,6.154999999999999,6.37,0.383,0.443,0.8260000000000001,20.5,11.5,65.66666666666666,2.0,0.0,2.0,4.5,0.5,0.757,0.051,0.1162312241,0.0,0.0,3500.0
2013,2020,135.0,4,0,0,0,0,0.0,0.6666666666666666,8,2,2,0,1,11,10,15.0,0,0,0,0,13,54,0.727,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.75,13.5,81.0,13.5,27.0,0.769,1.545,2.314,4,0,0.6666666666666666,0,0,0,0,0,0.0,-0.433,0,0.00145454545,0.00145454545,0,0.6666666666666666,0.0,1994,3,18,27,0,0,0,0,0,0,0,1,0,0,0,2829.9490941975855,0,0,135.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,8.0,2.0,2.0,0.0,1.0,11.0,10.0,15.0,0.0,0.0,0.0,0.0,13.0,54.0,0.727,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.75,13.5,81.0,13.5,27.0,0.769,1.545,2.314,4.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.433,0.00145454545,0.0,0.0,2700.0
2017,2020,7.36,7,1,0,0,0,1.0,11.0,13,3,6,0,8,9,9,1.73,0,0,0,0,51,191,0.295,1,0,0,1,0,0,0,0,0,1,4,0,0,1,10,14,0.294,27.3,17.4,6.55,4.91,0.373,0.523,0.896,7,0,11.0,0,0,0,1,0,1.0,-0.023,0,0.000727272727,0.0275411528,0,52.333333333333336,0.0,1994,4,21,27,0,0,0,0,0,0,1,0,0,0,0,3072.2992521885512,0,0,7.36,7.0,1.0,0.0,0.0,0.0,1.0,11.0,13.0,3.0,6.0,0.0,8.0,9.0,9.0,1.73,0.0,0.0,0.0,0.0,51.0,191.0,0.295,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,10.0,14.0,0.294,27.3,17.4,6.55,4.91,0.373,0.523,0.896,7.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.023,0.000727272727,0.0,0.0,2700.0
2019,2020,13.5,4,0,1,0,0,0.0,10.0,22,3,7,2,5,19,15,2.9,0,0,0,0,60,230,0.431,4,0,0,0,0,0,0,1,0,0,0,0,0,2,9,15,0.442,57.5,23.0,4.5,6.3,0.517,0.686,1.203,4,1,10.0,1,0,1,0,0,0.5,-0.526,0,0.0109090909,0.0109090909,0,10.0,0.0,2001,2,4,20,0,0,0,0,0,0,0,0,0,1,0,2583.4504259702976,0,0,13.5,4.0,0.0,1.0,0.0,0.0,0.0,10.0,22.0,3.0,7.0,2.0,5.0,19.0,15.0,2.9,0.0,0.0,0.0,0.0,60.0,230.0,0.431,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,15.0,0.442,57.5,23.0,4.5,6.3,0.517,0.686,1.203,4.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.5,-0.526,0.0109090909,0.0,0.0,2700.0
2017,2020,9.0,5,0,0,0,0,0.0,7.0,13,1,5,0,3,10,7,2.57,0,0,0,0,40,162,0.382,4,0,0,1,0,0,0,0,0,0,4,0,0,0,10,9,0.387,32.4,23.1,3.86,6.43,0.45,0.588,1.038,5,0,7.0,0,0,1,0,0,1.0,-0.178,0,0.00581818182,0.00581818182,0,7.0,0.0,1998,9,30,23,0,0,0,0,0,0,0,0,0,1,0,2691.0060064977606,0,0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,1.0,5.0,0.0,3.0,10.0,7.0,2.57,0.0,0.0,0.0,0.0,40.0,162.0,0.382,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,9.0,0.387,32.4,23.1,3.86,6.43,0.45,0.588,1.038,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.178,0.00581818182,0.0,0.0,2700.0
2017,2020,8.71,3,0,1,0,0,0.0,10.333333333333334,14,5,8,1,7,10,10,2.13,0,0,0,0,54,194,0.311,0,0,0,0,0,1,0,3,0,0,0,0,0,0,6,18,0.273,64.7,18.8,6.1,6.97,0.426,0.644,1.07,3,3,10.333333333333334,0,0,0,0,0,0.0,-0.244,0,0.0138181818,0.0138181818,0,10.333333333333334,0.0,1998,6,7,23,0,0,0,1,0,0,0,0,0,0,0,2752.246723913565,0,0,8.71,3.0,0.0,1.0,0.0,0.0,0.0,10.333333333333334,14.0,5.0,8.0,1.0,7.0,10.0,10.0,2.13,0.0,0.0,0.0,0.0,54.0,194.0,0.311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.273,64.7,18.8,6.1,6.97,0.426,0.644,1.07,3.0,3.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.244,0.0138181818,0.0,0.0,2700.0
